Tweet ID , Tweet Retweet count , Tweet Fav count , Tweet Text , Tweet Date , Tweet Time , Tweet Sensitivity , Tweet Verified User , Tweet Followers count , Favorited , Retweeted
1.06832E+18,0,FALSE,data in transit will be one of main objectives of hackers next year according symantec infographic [ @cioamaro ],11/30/2018,1:55:01,FALSE,FALSE,4111,FALSE,FALSE
1.06834E+18,2,FALSE,symantec detections of miuref malware family by month infographic [ @cioamaro ] infosec cybersecurity,11/30/2018,3:17:01,FALSE,FALSE,4111,FALSE,FALSE
1.06834E+18,2,FALSE,rt @cioamaro: symantec detections of miuref malware family by month infographic [ @cioamaro ] infosec cybersecurity cyberattack hack ,11/30/2018,3:22:29,None,FALSE,1772,FALSE,FALSE
1.06834E+18,2,FALSE,rt @cioamaro: symantec detections of miuref malware family by month infographic [ @cioamaro ] infosec cybersecurity cyberattack hack ,11/30/2018,3:22:52,None,FALSE,22196,FALSE,FALSE
1.06837E+18,2,FALSE,symantec president  coo michael fey out as part of leadership shuffle    cybercrime,11/30/2018,4:52:51,FALSE,FALSE,66,FALSE,FALSE
1.06837E+18,2,FALSE,rt @ckensek: symantec president  coo michael fey out as part of leadership shuffle    cybercrime symantec trendm,11/30/2018,4:53:25,FALSE,FALSE,22196,FALSE,FALSE
1.06837E+18,2,FALSE,rt @ckensek: symantec president  coo michael fey out as part of leadership shuffle    cybercrime symantec trendm,11/30/2018,5:10:01,FALSE,FALSE,767,FALSE,FALSE
1.06839E+18,0,FALSE,symantec cyber security predictions : ai  g  iot  supply chain and privacy to dominate,11/30/2018,6:24:29,FALSE,FALSE,4584,FALSE,FALSE
1.0684E+18,0,FALSE,rt @dotsns: [white right pointing backhand index] comment below for  gb web hosting details information [downwards black arrow][?][downwards black arrow][?]  domain hosting ssl certificate security symantec comodo,11/30/2018,7:00:36,None,FALSE,33,FALSE,FALSE
1.0684E+18,1,FALSE,symantec cybersecurity predictions  @symantec via @itvoicenews  fridayfeeling,11/30/2018,7:16:08,FALSE,FALSE,329,FALSE,FALSE
1.0684E+18,1,FALSE,rt @itvoicenews: symantec cybersecurity predictions  @symantec via @itvoicenews  fridayfeeling itvoice it,11/30/2018,7:16:58,FALSE,FALSE,3654,FALSE,FALSE
1.06841E+18,1,FALSE,if you need any it security and virus protection advice for your small business please call aprium it limited on ,11/30/2018,7:25:02,FALSE,FALSE,19,FALSE,FALSE
1.06841E+18,1,FALSE,rt @vumetric: symantec comes out in swinging in bitter legal battle over security bug audit conspiracy claims bug audit legal symantec,11/30/2018,7:39:34,None,FALSE,4906,FALSE,FALSE
1.06848E+18,4,FALSE,rt @ckensek: phishing sites fool users with security padlock   cybercrime symantec trendmicro   mcafee  eset ,11/30/2018,12:23:02,FALSE,FALSE,6,FALSE,FALSE
1.06848E+18,4,FALSE,rt @ckensek: phishing sites fool users with security padlock   cybercrime symantec trendmicro   mcafee  eset ,11/30/2018,12:23:19,FALSE,FALSE,22218,FALSE,FALSE
1.06849E+18,1,FALSE,rt @apriuml: if you need any it security and virus protection advice for your small business please call aprium it limited on   ,11/30/2018,13:13:17,None,FALSE,177,FALSE,FALSE
1.0685E+18,0,FALSE,check out this weeks symantec cybersecuritybrief podcast! this is episode number   so if you havent signed up',11/30/2018,13:46:02,FALSE,FALSE,248,FALSE,FALSE
1.06853E+18,0,FALSE,cyber security predictions:  and beyond | symantec blogs  cybersecurity  infosec  cyberpredictions,11/30/2018,15:27:03,FALSE,FALSE,117,FALSE,FALSE
1.06853E+18,2,FALSE,marriott says as many as  m starwood guests data may have been breached marriott',11/30/2018,15:29:51,FALSE,FALSE,67,FALSE,FALSE
1.06853E+18,2,FALSE,rt @ckensek: marriott says as many as  m starwood guests data may have been breached marriott  starwood cybe',11/30/2018,15:32:41,FALSE,FALSE,22225,FALSE,FALSE
1.06854E+18,2,FALSE,rt @ckensek: marriott says as many as  m starwood guests data may have been breached marriott  starwood cybe',11/30/2018,16:10:07,FALSE,FALSE,768,FALSE,FALSE
1.06858E+18,1,FALSE,symantec s darren shou was recently at the websummit talking about the impact of ai tech with children! what do',11/30/2018,18:46:12,FALSE,FALSE,248,FALSE,FALSE
1.06858E+18,1,FALSE,rt @danny_murphy_ta: symantec s darren shou was recently at the websummit talking about the impact of ai tech with children! what do you',11/30/2018,18:57:59,None,FALSE,1169,FALSE,FALSE
1.06859E+18,0,FALSE,with symantec norton security premium  you can protect up to  windows  macos  android  or ios devices see why t,11/30/2018,19:46:07,FALSE,FALSE,471,FALSE,FALSE
1.0686E+18,3,FALSE,with symantec norton security premium  you can protect up to  windows  macos  android  or ios devices see why t,11/30/2018,20:21:13,FALSE,FALSE,300,FALSE,FALSE
1.0686E+18,3,FALSE,rt @techdatauksecur: with symantec norton security premium  you can protect up to  windows  macos  android  or ios devices see why this,11/30/2018,20:22:36,None,FALSE,22238,FALSE,FALSE
1.0686E+18,3,FALSE,rt @techdatauksecur: with symantec norton security premium  you can protect up to  windows  macos  android  or ios devices see why this,11/30/2018,20:29:11,None,FALSE,1260,FALSE,FALSE
1.06861E+18,1,FALSE,with symantec norton security premium  you can protect up to  windows  macos  android  or ios devices see why t,11/30/2018,20:41:13,FALSE,FALSE,183,FALSE,FALSE
1.06861E+18,1,FALSE,rt @nike_computing: with symantec norton security premium  you can protect up to  windows  macos  android  or ios devices see why this,11/30/2018,20:42:35,None,FALSE,22242,FALSE,FALSE
1.06861E+18,3,FALSE,rt @techdatauksecur: with symantec norton security premium  you can protect up to  windows  macos  android  or ios devices see why this,11/30/2018,20:57:26,None,FALSE,118,FALSE,FALSE
1.06862E+18,0,FALSE,symantec   you better watch out: online and offline threats endanger payment card data ,11/30/2018,21:30:03,FALSE,FALSE,114,FALSE,FALSE
1.06862E+18,0,FALSE,symantec   you better watch out: online and offline threats endanger payment card data ,11/30/2018,21:30:03,FALSE,FALSE,131,FALSE,FALSE
1.06862E+18,1,FALSE,with symantec norton security premium  you can protect up to  windows  macos  android  or ios devices see why t,11/30/2018,21:32:06,FALSE,FALSE,163,FALSE,FALSE
1.06862E+18,1,FALSE,rt @clairesaines: with symantec norton security premium  you can protect up to  windows  macos  android  or ios devices see why this i,11/30/2018,21:32:37,None,FALSE,22243,FALSE,FALSE
1.06873E+18,1,FALSE,symantecs sudden leadership change was our top story of the week',12/1/2018,4:55:36,FALSE,FALSE,12494,FALSE,FALSE
1.06873E+18,1,FALSE,rt @channel_online: symantecs sudden leadership change was our top story of the week',12/1/2018,5:09:38,FALSE,FALSE,65,FALSE,FALSE
1.06877E+18,2,FALSE,rt @dotsns: [white right pointing backhand index] comment below for  gb web hosting details information [downwards black arrow][?][downwards black arrow][?]  domain hosting ssl certificate security symantec comodo,12/1/2018,7:20:49,None,FALSE,1456,FALSE,FALSE
1.06895E+18,1,FALSE,doj brings charges against massive fraud ring botnets symantec malware,12/1/2018,19:26:35,FALSE,FALSE,18363,FALSE,FALSE
1.06895E+18,1,FALSE,rt @deplorabelle: doj brings charges against massive fraud ring botnets symantec malware,12/1/2018,19:27:33,FALSE,FALSE,22243,FALSE,FALSE
1.06897E+18,0,FALSE, executives depart in major leadership shuffle at symantec   antivirus business,12/1/2018,20:52:17,FALSE,FALSE,15673,FALSE,FALSE
1.06902E+18,0,FALSE,symantec: three executives depart in major leadership shuffle at symantec - symantec,12/2/2018,0:00:03,FALSE,FALSE,1633,FALSE,FALSE
1.06905E+18,0,FALSE,symantec cwp integrates with aws security hub customers can thereby execute remediation steps such as anti-malware,12/2/2018,2:06:23,FALSE,FALSE,537,FALSE,FALSE
1.06922E+18,0,FALSE,symantec: symantec assists fbi-led takedown of ve ad-fraud botnet - symantec,12/2/2018,13:15:03,FALSE,FALSE,1633,FALSE,FALSE
1.06938E+18,0,FALSE,symantec: symantec positioned as a leader in gartner magic quadrant for cloud access security brokers -,12/3/2018,0:00:03,FALSE,FALSE,1631,FALSE,FALSE
1.06948E+18,1,FALSE,if you are not sure if your iaas instances are secured and follows your policies  watch this webinar awssecurity,12/3/2018,6:45:33,FALSE,FALSE,80,FALSE,FALSE
1.06948E+18,1,FALSE,rt @olre: if you are not sure if your iaas instances are secured and follows your policies  watch this webinar awssecurity cloudsecurity,12/3/2018,6:52:07,None,FALSE,187,FALSE,FALSE
1.06956E+18,2,FALSE,rt @platonfinance: a few days ago daniel met with vaclav petrzelka  country manager at symantec they met in bratislava and set-up next st,12/3/2018,11:37:22,None,FALSE,32,FALSE,FALSE
1.06956E+18,1,FALSE,contain  control  remedial  evaluate - actions immediately following a breach  download our breach checklist now!,12/3/2018,12:05:14,FALSE,FALSE,53,FALSE,FALSE
1.06956E+18,1,FALSE,contain  control  remedial  evaluate - actions immediately following a breach  download our breach checklist now!,12/3/2018,12:05:14,FALSE,FALSE,1,FALSE,FALSE
1.06956E+18,1,FALSE,rt @lithifysecurity: contain  control  remedial  evaluate - actions immediately following a breach  download our breach checklist now! http,12/3/2018,12:08:01,None,FALSE,22281,FALSE,FALSE
1.06956E+18,1,FALSE,rt @liz_deakin: contain  control  remedial  evaluate - actions immediately following a breach  download our breach checklist now!,12/3/2018,12:10:08,None,FALSE,525,FALSE,FALSE
1.06957E+18,0,FALSE,haha  just remembered id danced to the male part of this song back in symsilvergala  at a symantec's event',12/3/2018,12:32:42,FALSE,FALSE,166,FALSE,FALSE
1.06959E+18,0,FALSE,see that padlock in your web browsers address bar? check the issuing authority as it might not be trusted ssl',12/3/2018,14:07:03,FALSE,FALSE,1694,FALSE,FALSE
1.06959E+18,2,FALSE,rt @channel_online: symantecs sudden leadership change was our top story of the week',12/3/2018,14:08:36,FALSE,FALSE,2707,FALSE,FALSE
1.0696E+18,2,FALSE,rt @platonfinance: a few days ago daniel met with vaclav petrzelka  country manager at symantec they met in bratislava and set-up next st,12/3/2018,14:32:17,None,FALSE,11095,FALSE,FALSE
1.06962E+18,0,FALSE,symantec: analysis: positioning to benefit within symantec  acadia pharmaceuticals  novavax  bbx capital  paychex ,12/3/2018,15:45:03,FALSE,FALSE,1631,FALSE,FALSE
1.06964E+18,0,FALSE,hey symantec veritasgroup malaysia   can you fucking stop fucking with our madc government web pages?,12/3/2018,16:51:45,FALSE,FALSE,132,FALSE,FALSE
1.06964E+18,0,FALSE,how useless is norton (symantec) chat support? pretty useless,12/3/2018,16:59:43,None,FALSE,1151,FALSE,FALSE
1.06964E+18,0,FALSE,your bloody senior programmer hacked my phone and changed my fingerprints in pune ()  tell him i wiped the pho,12/3/2018,17:07:49,None,FALSE,132,FALSE,FALSE
1.06964E+18,0,FALSE,amtso has filed suit calling for the ongoing nsslabs suit to be dismissed symantec crowdstrike eset have don,12/3/2018,17:15:44,FALSE,FALSE,1312,FALSE,FALSE
1.06964E+18,0,FALSE,and people wonder why norton is soo resource hungry  because they steal your data  symantec  the king of malaysia,12/3/2018,17:17:09,None,FALSE,132,FALSE,FALSE
1.06965E+18,0,FALSE,heres when you need to reissue/replace your symantec ssl/tls certificate -  own the symant',12/3/2018,17:30:33,FALSE,FALSE,1460,FALSE,FALSE
1.06965E+18,0,FALSE,digital privacy and the right to be protected symantec,12/3/2018,17:46:12,FALSE,FALSE,42,FALSE,FALSE
1.06967E+18,0,FALSE,the human spirit has no disability symantec,12/3/2018,19:26:31,FALSE,FALSE,42,FALSE,FALSE
1.06987E+18,1,FALSE,the december edition of the hardenstance network security sales index (nssi) is available for download now featuri,12/4/2018,8:27:00,FALSE,FALSE,1313,FALSE,FALSE
1.06989E+18,0,FALSE,symantec: symantec announces new leadership structure for enterprise security segment to propel next phase of growt,12/4/2018,9:45:03,FALSE,FALSE,1631,FALSE,FALSE
1.06989E+18,0,FALSE,so facebook twitter and many more websites still use an old and security threatening symantec hsts,12/4/2018,10:02:47,None,FALSE,94,FALSE,FALSE
1.06992E+18,0,FALSE,the cyber security threat landscape is constantly growing how are your protecting your company? cybersecurity,12/4/2018,11:47:06,FALSE,FALSE,210,FALSE,FALSE
1.06993E+18,0,FALSE,in it security  it can be tempting to think that something new will be cheaper to run than your current product  he,12/4/2018,12:05:16,FALSE,FALSE,1,FALSE,FALSE
1.06993E+18,0,FALSE,in it security  it can be tempting to think that something new will be cheaper to run than your current product  he,12/4/2018,12:05:20,FALSE,FALSE,53,FALSE,FALSE
1.06993E+18,1,FALSE,rt @hardenstance: amtso has filed suit calling for the ongoing nsslabs suit to be dismissed symantec crowdstrike eset have done the,12/4/2018,12:09:03,None,FALSE,1313,FALSE,FALSE
1.06993E+18,0,FALSE,security software company symantec shakeup continues with president  other senior execs leaving - california,12/4/2018,12:20:06,FALSE,FALSE,2271,FALSE,FALSE
1.06997E+18,1,FALSE,rt @hardenstance: the december edition of the hardenstance network security sales index (nssi) is available for download now featuring the,12/4/2018,14:43:44,None,FALSE,1313,FALSE,FALSE
1.06997E+18,0,FALSE,its about time norton sorted out their servers! the source of the issue is plain for all to see  so symantec don',12/4/2018,14:59:13,FALSE,FALSE,17,FALSE,FALSE
1.06997E+18,3,FALSE,rt @platonfinance: a few days ago daniel met with vaclav petrzelka  country manager at symantec they met in bratislava and set-up next st,12/4/2018,15:21:24,None,FALSE,26,FALSE,FALSE
1.07E+18,0,FALSE,a study in data-driven hr: symantec s top hr executive - amy cappellanti-wolf - explains how a data-driven app',12/4/2018,17:00:02,FALSE,FALSE,2684,FALSE,FALSE
1.07E+18,0,FALSE,large hotel chain announces breach of up to  million read more via our blog for how you can protect yourself:,12/4/2018,17:01:09,FALSE,TRUE,3621,FALSE,FALSE
1.07E+18,0,FALSE,symantecs president and two other top executives have left the company following a rocky year for the security s',12/4/2018,17:01:38,FALSE,FALSE,52753,FALSE,FALSE
1.07002E+18,0,FALSE,build user trust by encrypting sensitive data with a low cost ssl certificate --&gt; cheap,12/4/2018,18:05:18,FALSE,FALSE,579,FALSE,FALSE
1.07003E+18,3,FALSE,quora hack hits m users      cybercrime symantec trendmicro   mcafee  eset exabeam,12/4/2018,18:56:18,FALSE,FALSE,67,FALSE,FALSE
1.07003E+18,3,FALSE,rt @ckensek: quora hack hits m users      cybercrime symantec trendmicro   mcafee  eset exabeam     ueba,12/4/2018,18:57:05,FALSE,FALSE,22297,FALSE,FALSE
1.07003E+18,3,FALSE,rt @ckensek: quora hack hits m users      cybercrime symantec trendmicro   mcafee  eset exabeam     ueba,12/4/2018,19:04:53,FALSE,FALSE,15,FALSE,FALSE
1.07003E+18,3,FALSE,rt @ckensek: quora hack hits m users      cybercrime symantec trendmicro   mcafee  eset exabeam     ueba,12/4/2018,19:10:02,FALSE,FALSE,777,FALSE,FALSE
1.07003E+18,0,FALSE,quora data breach - how to find out if you have an account and how to delete it  ,12/4/2018,19:10:47,FALSE,FALSE,67,FALSE,FALSE
1.07012E+18,0,FALSE,luxuryrealestate will grace co-creator maxmutchnick  entertainment industry attorney erikhyman have splashe,12/5/2018,1:15:29,FALSE,FALSE,55,FALSE,FALSE
1.07015E+18,0,FALSE,symantec shakeup continues with president  other senior execs leaving,12/5/2018,2:54:13,FALSE,FALSE,413,FALSE,FALSE
1.07022E+18,0,FALSE,its what we do - work with organisations to solve the key challenges around phishing and spoofing our knowledge i',12/5/2018,7:28:54,FALSE,FALSE,210,FALSE,FALSE
1.07032E+18,0,FALSE,iot in the age of everything connected symantec,12/5/2018,14:03:40,FALSE,FALSE,42,FALSE,FALSE
1.07033E+18,0,FALSE,symantec unveils usb scanning station for ics  iot environments,12/5/2018,14:33:45,FALSE,FALSE,11648,FALSE,FALSE
1.07033E+18,0,FALSE,symantec unveils industrys first neural network to protect critical infrastructure from cyber warfare @symantec',12/5/2018,14:35:17,FALSE,FALSE,2861,FALSE,FALSE
