Tweet ID , Tweet Retweet count , Tweet Fav count , Tweet Text , Tweet Date , Tweet Time , Tweet Sensitivity , Tweet Verified User , Tweet Followers count , Favorited , Retweeted
1.07701E+18,2,FALSE,rt @it_cio_trends: essentials report discover the most discussed articles of the year about insurtech startup: $ billion for ca?,24-12-2018,01:25:52,None,FALSE,2492,FALSE,FALSE
1.07704E+18,5,FALSE,rt @hubblephone: read our latest newsletter here: turingphone hubblephone mobilephone android phone design n,24-12-2018,02:55:40,FALSE,FALSE,969,FALSE,FALSE
1.07705E+18,8,FALSE,apples bad luck continues in the patent battle against qualcomm',24-12-2018,04:01:44,FALSE,TRUE,35283,FALSE,FALSE
1.07705E+18,8,FALSE,rt @expresstechie: apples bad luck continues in the patent battle against qualcomm',24-12-2018,04:01:50,FALSE,TRUE,2980941,FALSE,FALSE
1.07705E+18,8,FALSE,rt @expresstechie: apples bad luck continues in the patent battle against qualcomm',24-12-2018,04:06:30,FALSE,FALSE,368,FALSE,FALSE
1.07706E+18,8,FALSE,rt @expresstechie: apples bad luck continues in the patent battle against qualcomm',24-12-2018,04:15:33,FALSE,FALSE,88,FALSE,FALSE
1.07706E+18,8,FALSE,rt @expresstechie: apples bad luck continues in the patent battle against qualcomm',24-12-2018,04:46:17,FALSE,FALSE,64,FALSE,FALSE
1.07706E+18,0,FALSE,qualcomm wins ban on apple iphone    and iphonex in germany werindia  want to stay,24-12-2018,04:48:41,FALSE,FALSE,3481,FALSE,FALSE
1.07707E+18,8,FALSE,rt @expresstechie: apples bad luck continues in the patent battle against qualcomm',24-12-2018,05:17:51,FALSE,FALSE,34,FALSE,FALSE
1.07708E+18,1,FALSE,the patent defendants dilemma in munich: damned if you do  damned if you don't give up your secrets',24-12-2018,06:00:19,FALSE,FALSE,13828,FALSE,FALSE
1.07716E+18,2,FALSE,apple will stop selling some iphone models in its stores in germany following ruling in qualcomm patent case,24-12-2018,11:27:44,FALSE,FALSE,3940,FALSE,FALSE
1.07717E+18,2,FALSE,rt @technobezz: apple will stop selling some iphone models in its stores in germany following ruling in qualcomm patent case,24-12-2018,11:44:21,None,FALSE,326,FALSE,FALSE
1.07718E+18,0,FALSE,qualcomm wins ban on apple iphone  in germany @apple @qualcomm,24-12-2018,12:15:56,FALSE,FALSE,1681,FALSE,FALSE
